source,target,weight,edge_family,relation_type,source_family,target_family,evidence_tag,comment
ring_p_m1,membrane_0_3,0.339839477014,cross_family,gaussian_nullmodel_threshold_similarity,RING,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_1,cavity_2_1_1,0.337741805183,cross_family,gaussian_nullmodel_threshold_similarity,RING,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_1,cavity_2_2_1,0.368512592957,cross_family,gaussian_nullmodel_threshold_similarity,RING,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_1,cavity_2_1_2,0.544708554437,cross_family,gaussian_nullmodel_threshold_similarity,RING,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_1,membrane_1_1,0.364965803166,cross_family,gaussian_nullmodel_threshold_similarity,RING,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_1,membrane_1_2,0.358707735638,cross_family,gaussian_nullmodel_threshold_similarity,RING,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_1,membrane_0_3,0.30889508008,cross_family,gaussian_nullmodel_threshold_similarity,RING,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_2,ring_p_3,0.474387238512,intra_family,gaussian_nullmodel_threshold_similarity,RING,RING,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_2,cavity_1_2_1,0.307816491095,cross_family,gaussian_nullmodel_threshold_similarity,RING,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_2,cavity_2_1_2,0.335777494377,cross_family,gaussian_nullmodel_threshold_similarity,RING,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_2,cavity_2_2_2,0.344174010086,cross_family,gaussian_nullmodel_threshold_similarity,RING,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_2,membrane_2_2,0.334005766233,cross_family,gaussian_nullmodel_threshold_similarity,RING,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_2,membrane_0_3,0.464349070933,cross_family,gaussian_nullmodel_threshold_similarity,RING,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_3,cavity_1_1_2,0.33042130043,cross_family,gaussian_nullmodel_threshold_similarity,RING,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_3,cavity_1_2_1,0.318807210441,cross_family,gaussian_nullmodel_threshold_similarity,RING,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_3,cavity_2_1_2,0.326827280431,cross_family,gaussian_nullmodel_threshold_similarity,RING,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_3,cavity_1_2_2,0.319025898995,cross_family,gaussian_nullmodel_threshold_similarity,RING,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_3,membrane_2_1,0.343767073351,cross_family,gaussian_nullmodel_threshold_similarity,RING,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_3,membrane_2_2,0.513250165344,cross_family,gaussian_nullmodel_threshold_similarity,RING,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
ring_p_3,membrane_0_3,0.379895347809,cross_family,gaussian_nullmodel_threshold_similarity,RING,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_1_1,cavity_2_2_1,0.338844442479,intra_family,gaussian_nullmodel_threshold_similarity,CAVITY,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_1_1,membrane_2_2,0.311277787841,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_1_2,cavity_2_2_1,0.394799833868,intra_family,gaussian_nullmodel_threshold_similarity,CAVITY,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_1_2,cavity_2_1_2,0.308830890485,intra_family,gaussian_nullmodel_threshold_similarity,CAVITY,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_1_2,cavity_1_2_2,0.33722961632,intra_family,gaussian_nullmodel_threshold_similarity,CAVITY,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_1_2,membrane_0_1,0.309500222533,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_1_2,membrane_2_1,0.358340325775,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_1_2,membrane_0_2,0.371653855935,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_1_2,membrane_2_2,0.329898550111,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_1_2,membrane_0_3,0.332083874155,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_2_1,cavity_2_1_1,0.41499771494,intra_family,gaussian_nullmodel_threshold_similarity,CAVITY,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_2_1,cavity_2_1_2,0.320676583865,intra_family,gaussian_nullmodel_threshold_similarity,CAVITY,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_1_1,cavity_2_1_2,0.349666629924,intra_family,gaussian_nullmodel_threshold_similarity,CAVITY,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_1_1,membrane_0_1,0.341919502141,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_1_1,membrane_1_2,0.358574785582,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_2_1,cavity_2_1_2,0.3497465392,intra_family,gaussian_nullmodel_threshold_similarity,CAVITY,CAVITY,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_2_1,membrane_1_1,0.326234653737,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_2_1,membrane_2_1,0.349485478367,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_2_1,membrane_0_2,0.305539656916,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_2_1,membrane_1_2,0.301073970628,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_2_1,membrane_2_2,0.323968086494,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_1_2,membrane_1_2,0.300216719415,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_1_2,membrane_0_3,0.409696011717,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_2_2,membrane_0_1,0.382721438843,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_2_2,membrane_2_1,0.556134633164,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_2_2,membrane_0_2,0.316279023399,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_2_2,membrane_3_1,0.352534725713,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_1_2_2,membrane_2_2,0.383324241462,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
cavity_2_2_2,membrane_0_3,0.312966169843,cross_family,gaussian_nullmodel_threshold_similarity,CAVITY,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
membrane_0_1,membrane_2_1,0.332779251105,intra_family,gaussian_nullmodel_threshold_similarity,MEMBRANE,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
membrane_0_1,membrane_0_2,0.401254464353,intra_family,gaussian_nullmodel_threshold_similarity,MEMBRANE,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
membrane_0_1,membrane_3_1,0.412354745077,intra_family,gaussian_nullmodel_threshold_similarity,MEMBRANE,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
membrane_1_1,membrane_1_2,0.534040756674,intra_family,gaussian_nullmodel_threshold_similarity,MEMBRANE,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
membrane_2_1,membrane_0_2,0.304832380194,intra_family,gaussian_nullmodel_threshold_similarity,MEMBRANE,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
membrane_2_1,membrane_3_1,0.337596428121,intra_family,gaussian_nullmodel_threshold_similarity,MEMBRANE,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
membrane_2_1,membrane_2_2,0.458580022938,intra_family,gaussian_nullmodel_threshold_similarity,MEMBRANE,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
membrane_0_2,membrane_3_1,0.433627173911,intra_family,gaussian_nullmodel_threshold_similarity,MEMBRANE,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
membrane_3_1,membrane_1_2,0.344060663667,intra_family,gaussian_nullmodel_threshold_similarity,MEMBRANE,MEMBRANE,bmc10_nullmodel_seed_101_tau_0.3,Gaussian nullmodel threshold graph with tau=0.3
