source,target,weight,edge_family,relation_type,source_family,target_family,evidence_tag,comment
ring_p_m3,cavity_2_2_2,0.2318961432,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m3,membrane_0_1,0.224390853958,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m3,membrane_1_1,0.249557757667,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m3,membrane_2_1,0.261556160474,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m3,membrane_0_2,0.20598073469,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m3,membrane_3_1,0.198082639822,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m3,membrane_1_2,0.187385089882,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m3,membrane_2_2,0.292547232139,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m3,membrane_0_3,0.195852352907,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,ring_p_m1,0.238574354924,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,ring_p_1,0.29986755611,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,ring_p_2,0.22070588526,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,ring_p_3,0.345259902832,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_1_1_1,0.384333353138,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_1_1_2,0.452019176546,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_1_2_1,0.21082398171,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_2_1_1,0.352771477725,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_2_2_1,0.229557456546,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_2_1_2,0.247380105224,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_1_2_2,0.26763220326,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_2_2_2,0.400947189708,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_0_1,0.196780934413,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_1_1,0.250105235284,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_2_1,0.427629068765,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_0_2,0.20808245715,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_3_1,0.413890135693,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_1_2,0.313230920312,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_2_2,0.344946091162,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_0_3,0.414306126261,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,ring_p_1,0.404069385085,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,ring_p_2,0.377561320338,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,ring_p_3,0.30812363712,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_1_1_1,0.326386526346,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_1_1_2,0.244821831684,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_1_2_1,0.332312473652,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_2_1_1,0.191034798459,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_2_2_1,0.190601507913,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_2_1_2,0.539694628452,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_1_2_2,0.393605211462,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_2_2_2,0.181438246203,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_0_1,0.226477489095,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_1_1,0.265323897667,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_2_1,0.252502198568,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_0_2,0.278962728631,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_3_1,0.32206065052,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_1_2,0.39974399806,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_2_2,0.1819203468,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_0_3,0.295686211717,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,ring_p_2,0.279027707103,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,ring_p_3,0.363425924903,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_1_1_1,0.397108819191,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_1_1_2,0.352744385632,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_1_2_1,0.2461429942,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_2_1_1,0.210356765924,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_2_2_1,0.206773235253,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_2_1_2,0.346656392759,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_1_2_2,0.304968043734,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_2_2_2,0.209656211865,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_0_1,0.198313078862,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_1_1,0.283043800411,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_2_1,0.2931760369,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_0_2,0.232295165842,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_3_1,0.481159903142,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_1_2,0.345764948247,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_2_2,0.20689237985,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_0_3,0.454036584052,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,ring_p_3,0.327046959318,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_1_1_1,0.249367424867,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_1_1_2,0.211934866265,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_1_2_1,0.504022839554,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_2_1_1,0.207187015932,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_2_2_1,0.226927641389,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_2_1_2,0.52320490382,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_1_2_2,0.484610107665,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_2_2_2,0.182511585648,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_0_1,0.334590604146,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_1_1,0.318012371929,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_2_1,0.261920558989,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_0_2,0.472762922423,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_3_1,0.276111921735,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_1_2,0.390309109006,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_2_2,0.189113486995,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_0_3,0.246449586,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_1_1_1,0.313927103662,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_1_1_2,0.333605708646,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_1_2_1,0.281606078192,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_2_1_1,0.291456030615,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_2_2_1,0.311947454686,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_2_1_2,0.34715625564,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_1_2_2,0.357379272328,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_2_2_2,0.259494123903,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_0_1,0.263257618061,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_1_1,0.446717885693,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_2_1,0.455371051725,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_0_2,0.303662994828,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_3_1,0.496681637465,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_1_2,0.391137537747,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_2_2,0.271159885413,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_0_3,0.407012649791,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_1_1_2,0.373822000999,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_1_2_1,0.236700351023,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_2_1_1,0.240005221072,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_2_2_1,0.189472988306,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_2_1_2,0.30816230328,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_1_2_2,0.314047627863,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_2_2_2,0.249184442541,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_0_1,0.192342162547,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_1_1,0.231754742903,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_2_1,0.307643560645,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_0_2,0.214150521027,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_3_1,0.411362514527,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_1_2,0.381926591387,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_2_2,0.2299190118,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_0_3,0.3982251809,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_1_2_1,0.19351683578,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_2_1_1,0.261254001299,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_2_2_1,0.215323049119,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_2_1_2,0.239053994232,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_1_2_2,0.241922146778,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_2_2_2,0.287339926685,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_0_1,0.176036323766,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_1_1,0.245695835926,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_2_1,0.325544207761,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_0_2,0.192189022243,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_3_1,0.450468476472,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_1_2,0.276761290778,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_2_2,0.259232728619,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_0_3,0.458575625407,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,cavity_2_1_1,0.204298150561,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,cavity_2_2_1,0.211074914365,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,cavity_2_1_2,0.44309674172,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,cavity_1_2_2,0.458830744157,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,cavity_2_2_2,0.179930650904,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_0_1,0.374915913683,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_1_1,0.277804520227,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_2_1,0.253469095455,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_0_2,0.482227741897,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_3_1,0.247500960575,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_1_2,0.373459463453,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_2_2,0.1891498532,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_0_3,0.228338508928,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_2_1_1,cavity_2_2_1,0.274215902709,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_2_1_1,cavity_2_1_2,0.211568708125,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_2_1_1,cavity_1_2_2,0.240775858514,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
cavity_2_1_1,cavity_2_2_2,0.478976132832,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_303,Covariance-preserving nullmodel full similarity graph
