source,target,weight,edge_family,relation_type,source_family,target_family,evidence_tag,comment
ring_p_m3,membrane_1_2,0.399170403071,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m3,membrane_2_2,0.208258684234,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m3,membrane_0_3,0.265285540755,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,ring_p_m1,0.348224124264,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,ring_p_1,0.242159124467,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,ring_p_2,0.436473563277,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,ring_p_3,0.336441436662,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_1_1_1,0.184243942147,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_1_1_2,0.210937581793,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_1_2_1,0.466963004024,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_2_1_1,0.356263299928,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_2_2_1,0.199820517614,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_2_1_2,0.29563079644,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_1_2_2,0.234141270694,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,cavity_2_2_2,0.45943147578,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_0_1,0.299686791186,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_1_1,0.219118900197,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_2_1,0.213893075448,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_0_2,0.197329573991,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_3_1,0.213721680558,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_1_2,0.234199449982,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_2_2,0.264833891774,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m2,membrane_0_3,0.337920211966,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,ring_p_1,0.321360427803,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,ring_p_2,0.30656659108,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,ring_p_3,0.252030241573,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_1_1_1,0.175820611997,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_1_1_2,0.208624651597,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_1_2_1,0.373984773788,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_2_1_1,0.405125960657,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_2_2_1,0.209453387966,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_2_1_2,0.391330452195,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_1_2_2,0.19862871197,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,cavity_2_2_2,0.27885596505,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_0_1,0.274710700507,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_1_1,0.259054607055,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_2_1,0.185754447318,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_0_2,0.207961595012,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_3_1,0.218373348118,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_1_2,0.279432008943,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_2_2,0.211739222579,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_m1,membrane_0_3,0.336457365048,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,ring_p_2,0.242359946609,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,ring_p_3,0.231712405675,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_1_1_1,0.203053970157,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_1_1_2,0.27427084181,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_1_2_1,0.253743070071,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_2_1_1,0.341079260947,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_2_2_1,0.291852159807,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_2_1_2,0.550557543161,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_1_2_2,0.221721829857,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,cavity_2_2_2,0.19892260457,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_0_1,0.330015937812,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_1_1,0.502003017041,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_2_1,0.210087757069,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_0_2,0.303873178893,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_3_1,0.330815777829,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_1_2,0.557110071898,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_2_2,0.219166500659,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_1,membrane_0_3,0.319536175829,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,ring_p_3,0.531364331812,intra_family,cov_null_euclidean_similarity,RING,RING,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_1_1_1,0.228147557612,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_1_1_2,0.253240609036,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_1_2_1,0.315416967513,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_2_1_1,0.278641490831,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_2_2_1,0.236320742004,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_2_1_2,0.298917524257,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_1_2_2,0.294455807881,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,cavity_2_2_2,0.37512611182,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_0_1,0.318219600819,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_1_1,0.222669475142,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_2_1,0.265434101047,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_0_2,0.218499738157,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_3_1,0.232926372639,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_1_2,0.227832351012,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_2_2,0.328437395989,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_2,membrane_0_3,0.431361188397,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_1_1_1,0.270341490904,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_1_1_2,0.290977068954,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_1_2_1,0.263616480575,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_2_1_1,0.245477431193,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_2_2_1,0.262593223116,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_2_1_2,0.276239292386,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_1_2_2,0.385681934575,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,cavity_2_2_2,0.300517357228,cross_family,cov_null_euclidean_similarity,RING,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_0_1,0.328716840041,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_1_1,0.222796086449,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_2_1,0.340590466149,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_0_2,0.233511619946,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_3_1,0.251696367141,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_1_2,0.223218617326,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_2_2,0.423655764877,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
ring_p_3,membrane_0_3,0.396800672209,cross_family,cov_null_euclidean_similarity,RING,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_1_1_2,0.33602548464,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_1_2_1,0.17110494867,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_2_1_1,0.172759658338,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_2_2_1,0.345304628684,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_2_1_2,0.212488298135,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_1_2_2,0.338656667256,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,cavity_2_2_2,0.166699869751,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_0_1,0.227921340154,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_1_1,0.218031074011,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_2_1,0.414470201062,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_0_2,0.238522773941,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_3_1,0.250596331219,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_1_2,0.20005507252,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_2_2,0.320128112341,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_1,membrane_0_3,0.239445600497,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_1_2_1,0.19189960045,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_2_1_1,0.213630749462,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_2_2_1,0.574877660545,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_2_1_2,0.288188745786,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_1_2_2,0.401198219475,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,cavity_2_2_2,0.188598388616,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_0_1,0.350229725334,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_1_1,0.282655921712,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_2_1,0.370805631594,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_0_2,0.441250259351,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_3_1,0.450339878448,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_1_2,0.266814980776,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_2_2,0.290559031463,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_1_2,membrane_0_3,0.323299033861,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,cavity_2_1_1,0.425450824627,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,cavity_2_2_1,0.18803756021,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,cavity_2_1_2,0.295801437128,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,cavity_1_2_2,0.201902744191,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,cavity_2_2_2,0.314545616708,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_0_1,0.261998499757,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_1_1,0.232907673302,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_2_1,0.190808297978,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_0_2,0.184135028342,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_3_1,0.202205312608,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_1_2,0.251341867513,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_2_2,0.236155353411,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_1_2_1,membrane_0_3,0.279368177109,cross_family,cov_null_euclidean_similarity,CAVITY,MEMBRANE,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_2_1_1,cavity_2_2_1,0.210102284659,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_2_1_1,cavity_2_1_2,0.393830610761,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_2_1_1,cavity_1_2_2,0.207417936729,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
cavity_2_1_1,cavity_2_2_2,0.265008852078,intra_family,cov_null_euclidean_similarity,CAVITY,CAVITY,bmc11_cov_null_seed_101,Covariance-preserving nullmodel full similarity graph
