artifact_id,relative_path,artifact_kind,domain_guess
cf006744f054648698eebf87a86fa24759397f241599f4a55d6a7a7978e0983c,data/QSB-META02/cross_mart_transformation_rule_registry.json,json_document,metadata
0cd1ce026defbdaa37de1fdf56c658eec3fc1be91104922b79474a6122202f78,data/QSB-OUTREACH01A/001_qsb_outreach01a_sqlite_dwh_ddl.sql,sql_script,unknown
2bc3006a164e6e8903c61a8ca9eb6b0eba285de9ca24dba146a0f8f6daec369e,data/QSB-OUTREACH01A/002_qsb_outreach01a_sqlite_views.sql,sql_script,unknown
2bb119503fde97df6bbad5fb9b1bd34f297c4c7c5055ed722471bc17fc3a1701,data/QSB-OUTREACH01A/canonical_schema.json,json_document,unknown
4cfbdb781436a2f5b451ba3a3474ba756083913acdc2f96e5938f5f9082f3b9e,data/QSB-OUTREACH01A/field_aliases.csv,table_csv,unknown
e66d722b3854400898f40e6785f29a75c89690f7cd79d56c9f3701734b252a09,data/QSB-OUTREACH01A/synthetic_demonstrator_config.yaml,other,unknown
934a1fab76ac60d22c9a1c056de80051450c188d167beaf263d7d0dbaa6a909d,data/QSB-ST-IDSPACE-CPNS04/idspace_cpns04_example_records.json,json_document,unknown
4c6c01644aa2ac842ca61fd4e735078b942a8091af4a6a9ccd396e7ffbd0a5b0,data/QSB-ST-IDSPACE-CPNS04/idspace_cpns04_minimal_schema.json,json_document,unknown
40d9b1f44c99f55962d7671123033280c02d559b8b52a6369486bcc568b0c33e,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/archival_cluster_inventory.csv,table_csv,unknown
4d9458ba6ff5c39e1d93a650cf4b38734dbdc928983748873e9cee74803ec61f,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/canonical_rerun_map.csv,table_csv,unknown
374bd1cb0e2abae3c05ad8f0a2ba1f930df88726d0129d696f8f75fb486eb054,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/preregistered_hypotheses.csv,table_csv,unknown
ec7ed81aa0ed3634b2e479756d8f34181eac9d3f701c679100787097241ab0f8,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/provenance_status_table.csv,table_csv,unknown
5239189bf75f010a5244da2631a347a31aeafe2a13febdb79de54115bbeae7c7,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/recovered_file_manifest.csv,table_csv,unknown
5a28d9586f5ffc2322ab6b2288e89c1fa15b4b7c69bcbbb4c523799ed8b32895,data/QSB-ST-SHAPIROINFO/correction_state_sidecar_template.yaml,other,unknown
623085a6fb03891bc9ecd81358664635a08a93c61548de091272ce8b7b932a12,data/QSB-ST-SHAPIROINFO/j0740_6620_download_manifest_manual_review.yaml,other,unknown
1ef940c4cef5f9054d41a1fdbf44a80bf56dbb9e3a50069963f62e10eda9fb95,data/QSB-ST-SHAPIROINFO/j0740_6620_file_link_metadata_review.yaml,other,metadata
90c36cbb439743ff64a78cd679537a8c64d975d9086db416af44567f50b91a2a,data/QSB-ST-SHAPIROINFO/manual_evidence/dwh14a_high_priority_manual_evidence.csv,table_csv,unknown
bd100cc08b6fb45531f632095c89f1f2f3cb43d317467de8348bc796c9478974,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_binary_ell1.py,python_script,unknown
efd37dce5072463f586d63d9b4b8cadac1e21605726f9e875734c251ff8c5368,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_stand_alone_ELL1_model.py,python_script,unknown
daf04d3e87ed1d6e3125a90dd68eb863d2c67f79c714359c5cf7813bfbf2e20b,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_timing_model.py,python_script,unknown
ee67f7d9678216362721eb1e4fb004bfd9c2a2c13c620ba4e8e8c17ff9a89d75,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_pulsar_1_1_5_METADATA.txt,text_note,metadata
1f270f28871f7fd7f93d06f5c6d4b0c74c3a3411850bfebe6f4163d609b71c48,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping_evidence.md,markdown_note,unknown
0f01433f23278337a1b12cb4a5d32595811c812f07ae183cb6680566e3e2d543,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping_manifest.csv,table_csv,unknown
45724fa809d0d8fcb6002f5219dc7c2ac07ae6e710e71209c0fadc69baf100a1,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo2_examples_ver1.pdf,other,unknown
114862dbf1529a092d2da9d0dc6b493fce2a6645c2cf254239a956741264174d,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo2_manual.pdf,other,unknown
760b9e8ae36c1d53247a483b8c4b66fcbac2a4ab99d24191f6d35251dfbcaf56,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo_reference_toa_format.txt,text_note,unknown
b267f3390e335e594d7c1f68f25a272ba6f749c6c2c62d47672d9631b9047a64,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1_primary_evidence_manifest.csv,table_csv,unknown
c7866b0a425ba61f105ab2e9fca7b90c6e3bbb0700c2220470024bafe2696135,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1_primary_field_definition.md,markdown_note,unknown
c9aa8398bfd0851015f72e66ee7417224df11aeeac981320d5814171741a4ef1,data/QSB-ST-SHAPIROINFO/public_source_download_manifest_template.yaml,other,unknown
8d9943aaa22e7885225ce406608341f3fbde0c5ca7a2f5ff091b1e15d9a73d1e,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/checksums/J0740+6620.cfr+19.tim.sha256,other,unknown
165e6ffadfc91f78e0497fdc8f74be41e4d19a4e52ebe046ad364375bbe0723b,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/checksums/J0740+6620.par.sha256,other,unknown
34c556e8266a00d48463cf353ab9d235c8c4a8415d0c94e0d7b07f9bd2700f8c,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/logs/j0740_6620_quarantine_download_retrieval_log_2026_05_29.md,markdown_note,unknown
4b5811c5641a073e4c7dd4488901e46e899ace92aeef19b2375b58a54ca52723,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/manifest/j0740_6620_quarantine_download_manifest_2026_05_29.yaml,other,unknown
420756db1f0ecd56757089c5069cafb7813b7c9a6aa028baa6565c1d076635f2,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/notes/QUARANTINE_BOUNDARY_NOTE.md,markdown_note,unknown
44db2185b29000b44e414b7683043972d9311a797cc06a711a40b363e9e54644,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/raw/J0740+6620.cfr+19.tim,other,unknown
eb42bfba8650622fc9935be206543111dad918b63b3995c647c0da9ceeac63cc,data/QSB-ST-SHAPIROINFO/public_sources/j0740_6620/raw/J0740+6620.par,other,unknown
a9672d506a0cfa834a1e356828ebf24702da4fd683ad86e2ff38d92e1aa29774,data/QSB-ST-SHAPIROINFO/test_fixtures/j0740_gate_negative_claim_true.yaml,other,unknown
a1fbe4c08a5f70357d6742562905644f2e4fe7dd1bbf165c243120cce4b300fb,data/QSB-ST-SHAPIROINFO/test_fixtures/j0740_gate_negative_download_open.yaml,other,unknown
1caf30ac0b653fa114d535f66c05c14b35833dfdd66bb354e14144ccbbb86f7d,data/QSB-ST-SHAPIROINFO/toy_comparator_config.yaml,other,unknown
029075ce4e1ca9296b70aa12dc99a2992c9fef526846ceeba551253cd2d6118c,data/README_BMC07_inputs.md,markdown_note,causality
f95c45af930e226997d130a4aad10674d5590ce50f8449b8714fa3a4e1297832,data/README_BMC07_inputs_minimal_bundle.md,markdown_note,causality
5f63031650a477e92ba8b9aa7d095ede78e4d331908d233e711e1957b81011ff,data/baseline_relational_table.csv,table_csv,unknown
8cf21f67882e0e0f8bf463a4262160b33d02d3ad538bc11a7343171c036f1a5c,data/baseline_relational_table_real.csv,table_csv,unknown
c50a0ebaf86856eabf3fdb2d52170febd6a0b9b7f4115504491d4d8f30d45c92,data/baseline_relational_table_real_bmc08b.csv,table_csv,causality
ccd44fb1a75a4c2bd15a4fbab8ac1a312b1a9e5dfb024e81bc6fd4fae2f50d4c,data/baseline_relational_table_real_bmc08c.csv,table_csv,causality
55c9479fcb82cb7bc0974096b0db692ebd3f394fb49a4b71f5534d2899bc6070,data/bmc01/bmc01_baseline_relational_table_template.csv,table_csv,causality
142a0836f20e6e1af94550f647aebab257d0460580178531ec14a508fdb552ce,data/bmc04/bmc04_baseline_relational_table_template.csv,table_csv,causality
b3afbd701c7a531228324a4809f6073fd7911e9ba09a3867b646c75f9c0589f6,data/bmc07_config_coupling_arm.yaml,other,causality
afca25eb3f6513bcc83e431845ea202e04e74ca80f437ea274bca01329bc16be,data/bmc07_config_minimal_readouts.yaml,other,causality
49007af32b330a7d4ab839d43e05fc413bc0b52ede61de17c2606ffdc4ae3acf,data/bmc07c_backbone_variation_config.yaml,other,causality
1af97ffe737994b727fce0952ecf101eec6b13492747b6c4b560ca0a16913110,data/bmc08_dataset_manifest.json,json_document,causality
346b4b8d6ce67cceae42b6319735e72870938eb542bc818c40214f8c2bb71551,data/bmc08_dataset_manifest.template.json,json_document,causality
01a958169a7258cb5828c2d2e6180d53a242c32131920ebcff86028252a05f05,data/bmc08_realdata_config.template.yaml,other,causality
458dcddd079ccbf531d1f5f7a444ddd078862e6dc751d4e82f1b54b407c11c3f,data/bmc08_realdata_config.yaml,other,causality
c9c2dfdc1f2544a3fb74aa15b567e6b8ebfc2502eb92aa7cfbd1b926c7900518,data/bmc08a_m39x1_featuretable_config.template.yaml,other,causality
c43aaf978d12ac8652b093cc618ba336625c556383bf869faabbeedf01f29523,data/bmc08a_m39x1_featuretable_config.yaml,other,causality
49731fb1e6bc6bd954f802d94d0b96019cb801935f21758f750d105358a27478,data/bmc08a_real_units_feature_table.csv,table_csv,causality
f9e8a0ee9656fac9bf3cc58a9377e9907f82e29c1611aa9036996070e93a09fc,data/bmc08a_real_units_feature_table.template.csv,table_csv,causality
da995f9954900fc95eb23228b7d6ba75e08abcf7b1c52fca6a8d68ca8d8df1d6,data/bmc08b_m39x1_no_ring_mirror_config.yaml,other,causality
20752f29cf09d4c1ab1391c2522981e88617af1e4b16be063b22123d1857fd5e,data/bmc08b_real_units_feature_table.csv,table_csv,causality
ee135885c5b51c8f0993fdcdbacf5de868f9e8bd4f28b6ecb927d6c2cd8562fc,data/bmc08b_realdata_config.yaml,other,causality
75c0cb4fb0bcee5c4ee36e304e5235f9767dfe11884be890301860f4c4ec9c84,data/bmc08c_m39x1_sign_sensitive_ring_config.yaml,other,causality
f06347c9213c2a39ad8bc0cacda8acc6a003addba545665845c1cdc451581ef7,data/bmc08c_real_units_feature_table.csv,table_csv,causality
0f9d648e1a49683c9a01ebc46fe39659a6abd522b2cf392c868a58f4ccacf6f2,data/bmc08c_realdata_config.yaml,other,causality
eb6a2def6d6078a4a9e0ec8ec8ea6d5f2b9342ece5fc051fa4dfa51bd975571b,data/bmc09a_knn_config.yaml,other,causality
5033d982d4c9245a5a4093325cf08641987e3a2d88185a6a68ad46fa0babc88b,data/bmc09a_knn_inputs/graph_build_diagnostics.csv,table_csv,causality
209109182e12d8d9ce8c4d2da4845740b9d7769da01051657a1c93c2ae155a18,data/bmc09a_knn_inputs/k_2/baseline_relational_table_real.csv,table_csv,causality
